id,product_name,categoria_principal,rango_descuento,discounted_price,actual_price,discount_percentage,rating,rating_count,buen_rating,probabilidad_buen_rating,nivel_riesgo
P1249,"akiara - Makes life easy Electric Handy Sewing/Stitch Handheld Cordless Portable White Sewing Machine for Home Tailoring, Hand Machine | Mini Silai | White Hand Machine with Adapter",Home&Kitchen,Medio,721.0,1499.0,52.0,3.1,2449.0,0,0.6009798220631463,Alto
P0183,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.2 meter)",Computers&Accessories,Medio,949.0,1999.0,53.0,4.4,13552.0,1,0.8500028363262273,Bajo
P0070,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers&Accessories,Alto,349.0,899.0,61.0,4.5,149.0,1,0.7933765416454975,Medio
P1025,Glun Multipurpose Portable Electronic Digital Weighing Scale Weight Machine (10 Kg - with Back Light),Home&Kitchen,Medio,293.0,499.0,41.0,3.9,44994.0,0,0.7628664243937407,Medio
P0315,"EYNK Extra Long Micro USB Fast Charging USB Cable | Micro USB Data Cable | Quick Fast Charging Cable | Charger Sync Cable | High Speed Transfer Android Smartphones V8 Cable (2.4 Amp, 3m,) (White)",Computers&Accessories,Alto,299.0,799.0,63.0,4.0,151.0,1,0.7872513064958881,Medio
P0160,AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable,Electronics,Medio,1089.0,1600.0,32.0,4.0,3565.0,1,0.6813513397930117,Medio
P1376,"ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made of First Class ABS Plastic, automatic Reset Model, AE10-3 W (Yellow)",Home&Kitchen,Medio,1190.0,2550.0,53.0,3.8,1181.0,0,0.6064215253569343,Alto
P0464,Samsung Ehs64 Ehs64Avfwecinu Hands-Free Wired In Ear Earphones With Mic With Remote Note (White),Electronics,Bajo,499.0,499.0,0.0,4.2,31539.0,1,0.8351657541456882,Medio
P0446,"Noise ColorFit Pulse Smartwatch with 3.56 cm (1.4"") Full Touch HD Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Battery - Jet Black",Electronics,Alto,1599.0,4999.0,68.0,4.0,67950.0,1,0.791866818947278,Medio
P0105,"Wayona Type C To Type C Long Fast Charging Cable Type C Charger Cord Compatible With Samsung S22 S20 S20 Fe 2022 S22 Ultra S21 Ultra A70 A51 A53 A33 A73 M51 M31 M33 M53 (Grey, 2M, 65W, 6Ft)",Computers&Accessories,Medio,399.0,999.0,60.0,4.3,2806.0,1,0.8032399988137159,Medio
P0651,"STRIFF Mpad Mouse Mat 230X190X3mm Gaming Mouse Pad, Non-Slip Rubber Base, Waterproof Surface, Premium-Textured, Compatible with Laser and Optical Mice(Universe Black)",Computers&Accessories,Alto,129.0,999.0,87.0,4.2,491.0,1,0.7198581978232056,Medio
P0677,Epson 003 65 ml for EcoTank L1110/L3100/L3101/L3110/L3115/L3116/L3150/L3151/L3152/L3156/L5190 Black Ink Bottle,Computers&Accessories,Bajo,309.0,404.0,24.0,4.4,8614.0,1,0.8838967721448078,Bajo
P0010,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,Medio,154.0,339.0,55.0,4.3,13391.0,1,0.8332913447926205,Medio
P0459,"Portronics CarPower Mini Car Charger with Dual Output, Fast Charging (Type C PD 18W + QC 3.0A) Compatible with All Smartphones(Black)",Electronics,Medio,337.0,699.0,52.0,4.2,4969.0,1,0.6017461446976795,Alto
P0986,Robustrion [Anti-Scratch] & [Smudge Proof] [Bubble Free] Premium Tempered Glass Screen Protector Guard for Samsung Galaxy Tab A8 10.5 inch [SM-X200/X205/X207] 2022,Computers&Accessories,Alto,399.0,1499.0,73.0,4.0,691.0,1,0.7676154132840343,Medio
P1326,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters",Home&Kitchen,Bajo,1099.0,1499.0,27.0,4.1,4401.0,1,0.6978235668590399,Medio
P0523,"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling Ultra-Seamless BT Calling Chip, 20 Built-in Watch Faces, 100 + Sports Modes, Menu Personalization, in-Built Games(Cherry Blossom)",Electronics,Alto,2499.0,7990.0,69.0,4.1,154.0,1,0.6125446576399776,Alto
P0768,"HP USB Wireless Spill Resistance Keyboard and Mouse Set with 10m Working Range 2.4G Wireless Technology / 3 Years Warranty (4SC12PA), Black",Computers&Accessories,Medio,1349.0,2198.0,39.0,4.0,7113.0,1,0.8667792316557417,Bajo
P0641,HP 805 Black Original Ink Cartridge,Computers&Accessories,Bajo,717.0,761.0,6.0,4.0,7199.0,1,0.9100609108066746,Bajo
P0158,"ZEBRONICS HAA2021 HDMI version 2.1 cable with 8K @ 60Hz, 4K @ 120Hz, eARC & CEC support, 3D compatible, 2 meters length, 48Gbps max and Gold-plated connectors",Electronics,Medio,637.0,1499.0,58.0,4.1,24.0,1,0.5712689088567794,Alto
P1410,"Bajaj Rex DLX 750 W 4 Jars Mixer Grinder, White and Blue",Home&Kitchen,Medio,3041.67,5999.0,49.0,4.0,777.0,1,0.6641995666338701,Medio
P1002,Parker Moments Vector Timecheck Gold Trim Roller Ball Pen (Black),OfficeProducts,Bajo,420.0,420.0,0.0,4.2,1926.0,1,0.9960854821537084,Bajo
P0489,"Noise Pulse Buzz 1.69"" Bluetooth Calling Smart Watch with Call Function, 150 Watch Faces, 60 Sports Modes, Spo2 & Heart Rate Monitoring, Calling Smart Watch for Men & Women - Rose Pink",Electronics,Medio,1999.0,4999.0,60.0,3.9,7571.0,0,0.6360517078404911,Alto
P1029,"Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black",Home&Kitchen,Medio,749.0,1445.0,48.0,3.9,63350.0,0,0.8001087846505242,Medio
P0231,MI 108 cm (43 inches) 5X Series 4K Ultra HD LED Smart Android TV L43M6-ES (Grey),Electronics,Medio,31999.0,49999.0,36.0,4.3,21252.0,1,0.9766898724572769,Bajo
P0700,COI Note Pad/Memo Book with Sticky Notes & Clip Holder with Pen for Gifting,OfficeProducts,Alto,198.0,800.0,75.0,4.1,9344.0,1,0.9888735082753903,Bajo
P0875,"Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount, Plug-n-Play | Cloud Grey",Computers&Accessories,Alto,1890.0,5490.0,66.0,4.1,10976.0,1,0.8421855225882873,Medio
P0194,"Duracell Micro USB 3A Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). Supports QC 2.0/3.0 Charging, High Speed Data Transmission - Black",Computers&Accessories,Medio,320.0,599.0,47.0,4.1,491.0,1,0.8257237070952791,Medio
P0575,"Ambrane 27000mAh Power Bank, 20W Fast Charging, Triple Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Smartphones & Other Devices (Stylo Pro, Black)",Electronics,Bajo,2499.0,2999.0,17.0,4.1,3156.0,1,0.7458394143261486,Medio
P0079,Firestick Remote,Electronics,Alto,1434.0,3999.0,64.0,4.0,32.0,1,0.5806805653215182,Alto
P1122,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",Home&Kitchen,Medio,999.0,1490.0,33.0,4.1,12999.0,1,0.7048089153820024,Medio
P0496,"Samsung Galaxy M32 Prime Edition (Light Blue, 4GB RAM, 64GB)",Electronics,Bajo,12999.0,13499.0,4.0,4.1,56098.0,1,0.9387021686290092,Bajo
P1159,"PHILIPS HL1655/00 Hand Blender, White Jar 250W",Home&Kitchen,Bajo,1695.0,1695.0,0.0,4.2,14290.0,1,0.8065470592810585,Medio
P0091,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,Bajo,24999.0,31999.0,22.0,4.2,34899.0,1,0.9604009053998255,Bajo
P0809,"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled",OfficeProducts,Bajo,67.0,75.0,11.0,4.1,1269.0,1,0.9952022602830216,Bajo
P0510,"Newly Launched Boult Dive+ with 1.85"" HD Display, Bluetooth Calling Smartwatch, 500 Nits Brightness, 7 Days Battery Life, 150+ Watch Faces, 100+ Sport Modes, IP68 Waterproof Smart Watch (Jet Black)",Electronics,Alto,1999.0,8499.0,76.0,4.3,240.0,1,0.5908906261827079,Alto
P1121,"Bajaj OFR Room Heater, 13 Fin 2900 Watts Oil Filled Room Heater with 400W PTC Ceramic Fan Heater, ISI Approved (Majesty 13F Plus Black)",Home&Kitchen,Medio,9590.0,15999.0,40.0,4.1,1017.0,1,0.8025050833937328,Medio
P0601,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)",Electronics,Alto,349.0,1299.0,73.0,4.0,14283.0,1,0.5627392370443957,Alto
P1166,"AGARO 33398 Rapid 1000-Watt, 10-Litre Wet & Dry Vacuum Cleaner, with Blower Function (Red & Black)",Home&Kitchen,Medio,3199.0,5999.0,47.0,4.0,3242.0,1,0.6797606044721469,Medio
P1197,"Kuber Industries Waterproof Canvas Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 46, Pack of 1 (Brown)",Home&Kitchen,Medio,199.0,499.0,60.0,4.0,10234.0,1,0.5854538743565116,Alto
P1407,"Sujata Supermix, Mixer Grinder, 900 Watts, 3 Jars (White)",Home&Kitchen,Bajo,5490.0,7200.0,24.0,4.5,1408.0,1,0.764111539508841,Medio
P0884,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black",Computers&Accessories,Bajo,1295.0,1645.0,21.0,4.6,12375.0,1,0.9008983414596059,Bajo
P1069,"Amazon Basics 1500 W Electric Kettle (Stainless Steel Body, 1.5 L)",Home&Kitchen,Medio,749.0,1299.0,42.0,4.0,119.0,1,0.6276821675556725,Alto
P0569,"WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Stand up to 61 Inch / 156 Cms, Ultra Long Multi Function Bluetooth Selfie Stick with 1/4 Screw Compatible with Gopro, Camera, and Ring Light",Electronics,Medio,1799.0,3999.0,55.0,4.6,245.0,1,0.6165771547903529,Alto
P1451,"akiara - Makes life easy Mini Sewing Machine for Home Tailoring use | Mini Silai Machine with Sewing Kit Set Sewing Box with Thread Scissors, Needle All in One Sewing Accessories (White & Purple)",Home&Kitchen,Medio,1563.0,3098.0,50.0,3.5,2283.0,0,0.628956082389038,Alto
P0780,"Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray, Laptop Table, Study Table (Black)",Computers&Accessories,Alto,549.0,1999.0,73.0,3.6,6422.0,0,0.787111189274574,Medio
P1144,"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine for Kitchen with 4000 mAh Rechargeable Battery, 230 Watt Motor, 500 ML",Home&Kitchen,Bajo,2799.0,3499.0,20.0,4.5,546.0,1,0.732832573042756,Medio
P1091,"Bulfyss Stainless Steel Digital Kitchen Weighing Scale & Food Weight Machine for Diet, Nutrition, Health, Fitness, Baking & Cooking (5Kgs, Stainless Steel, 2 Years Warranty)",Home&Kitchen,Medio,799.0,1999.0,60.0,4.1,2162.0,1,0.5756472222682546,Alto
P0576,"STRIFF Wall Mount Phone Holder Wall Mount with Adhesive Strips, Charging Holder Compatible with iPhone, Smartphone and Mini Tablet (Pack of 1) (White)",Electronics,Alto,89.0,499.0,82.0,4.1,9340.0,1,0.49845318407497397,Alto
P0898,"Lapster USB 3.0 sata Cable for 2.5 inch SSD and HDD , USB 3.0 to SATA III Hard Driver Adapter , sata to USB Cable-(Blue)",Computers&Accessories,Alto,349.0,999.0,65.0,3.9,817.0,0,0.7854064942100062,Medio
P0363,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating",Electronics,Alto,2199.0,9999.0,78.0,4.2,29471.0,1,0.7010445346632205,Medio
P0969,"Classmate Long Book - Unruled, 160 Pages, 314 mm x 194 mm - Pack Of 3",OfficeProducts,Bajo,165.0,165.0,0.0,4.5,1674.0,1,0.9960083141697117,Bajo
P0298,WANBO X1 Pro (Upgraded) | Native 1080P Full HD | Android 9 | Projector for Home | LED Cinema | 350ANSI | 3900 lumens | WiFi Bluetooth | HDMI ARC | Dolby DTS | 4D Keystone Correction (Global Version),Electronics,Medio,13990.0,28900.0,52.0,4.5,7.0,1,0.8694830606912063,Bajo
P0293,AmazonBasics USB Type-C to Micro-B 2.0 Cable - 6 Inches (15.2 Centimeters) - White,Computers&Accessories,Alto,349.0,899.0,61.0,4.1,14896.0,1,0.8274129725868316,Medio
P1392,Empty Mist Trigger Plastic Spray Bottle for Multi use 200ml Pack of 2,Home&Kitchen,Medio,85.0,199.0,57.0,4.1,212.0,1,0.5560958524244746,Alto
P0343,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Charcoal",Electronics,Bajo,1299.0,1599.0,19.0,4.0,128311.0,1,0.9450607722112925,Bajo
P0271,Dealfreez Case Compatible for Fire TV Stick 4K All Alexa Voice Remote Shockproof Silicone Anti-Lost Cover with Loop (C-Black),Electronics,Alto,349.0,999.0,65.0,4.2,513.0,1,0.5389452843131394,Alto
P0428,"USB Charger, Oraimo Elite Dual Port 5V/2.4A Wall Charger, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More",Electronics,Alto,249.0,649.0,62.0,4.0,14404.0,1,0.5972330588381205,Alto
P0847,"Classmate Pulse 6 Subject Notebook - Unruled, 300 Pages, Spiral Binding, 240mm*180mm",OfficeProducts,Bajo,114.0,120.0,5.0,4.2,8938.0,1,0.9961175875836958,Bajo
P1014,"Zebronics Astra 10 Portable Wireless BT v5.0 Speaker, 10W RMS Power, 15* Hours Backup, 2.25"" Drive Size, up to 6.4"" Mobile Holder Support, Carry Handle, USB, mSD, AUX Input and FM Radio with Antenna",Electronics,Medio,799.0,1999.0,60.0,3.7,418.0,0,0.5715308628238354,Alto
P0257,"Wayona USB Type C Fast Charging Cable Charger Cord 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S10e S10 S9 S8 S20 Plus, Note 10 9 8, M51 A40 A50 A70, Moto G7 G8 (1M, Grey)",Computers&Accessories,Alto,299.0,999.0,70.0,4.3,2651.0,1,0.7765710361647705,Medio
P0039,"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C to C Cable, Supports PD & QC 3.0 Charging, 5 GBPS Data Transmission – Black",Computers&Accessories,Medio,970.0,1999.0,51.0,4.2,462.0,1,0.8276818892565487,Medio
P0596,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)",Electronics,Medio,599.0,999.0,40.0,4.1,192587.0,1,0.9690500901109512,Bajo
P1141,"Cookwell Bullet Mixer Grinder (5 Jars, 3 Blades, Silver)",Home&Kitchen,Medio,2464.0,6000.0,59.0,4.1,8866.0,1,0.6545547044017082,Medio
P0602,"HP v236w USB 2.0 64GB Pen Drive, Metal",Computers&Accessories,Alto,475.0,1500.0,68.0,4.2,64273.0,1,0.9030621809704559,Bajo
P1126,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,Home&Kitchen,Bajo,600.0,600.0,0.0,4.1,10907.0,1,0.7873340593009869,Medio
P0020,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories,Medio,970.0,1799.0,46.0,4.5,815.0,1,0.838001077417685,Medio
P0517,"Flix (Beetel) Bolt 2.4 12W Dual USB Smart Charger, Made in India, Bis Certified, Fast Charging Power Adaptor with 1 Meter USB to Type C Cable for Cellular Phones (White)(Xwc-64D)",Electronics,Medio,249.0,599.0,58.0,3.9,2147.0,0,0.5670632235168007,Alto
P0289,Firestick Remote,Electronics,Medio,1289.0,2499.0,48.0,3.3,73.0,0,0.6230353312359358,Alto
P0805,"Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",Computers&Accessories,Alto,378.0,999.0,62.0,4.1,1779.0,1,0.7956763235381427,Medio
P0622,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics,Medio,2998.0,5999.0,50.0,4.1,5179.0,1,0.6773161239422969,Medio
P0807,Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable Battery | Ups for Wi-Fi Router and Modem | Ups for Router up to 2A | ups for uninterrupted wi-fi,Computers&Accessories,Medio,1499.0,2999.0,50.0,4.5,8656.0,1,0.8537357578717113,Bajo
P0268,"Cubetek 3 in 1 LCD Display V5.0 Bluetooth Transmitter Receiver, Bypass Audio Adapter with Aux, Optical, Dual Link Support for TV, Home Stereo, PC, Headphones, Speakers, Model: CB-BT27",Electronics,Medio,1990.0,3100.0,36.0,4.0,897.0,1,0.6774539587171952,Medio
P0880,"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)",Computers&Accessories,Medio,425.0,899.0,53.0,4.5,4219.0,1,0.8225106015266782,Medio
P0445,Spigen EZ Fit Tempered Glass Screen Protector Guard for iPhone 14/13/13 Pro - 2 Pack,Electronics,Alto,999.0,2899.0,66.0,4.6,26603.0,1,0.6535337910195386,Medio
P1284,Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smoked Brown),Home&Kitchen,Bajo,1804.0,2380.0,24.0,4.0,15382.0,1,0.7505873886587809,Medio
P1175,"FABWARE Lint Remover for Clothes - Sticky Lint Roller for Clothes, Furniture, Wool, Coat, Car Seats, Carpet, Fabric, Dust Cleaner, Pet Hair Remover with 1 Handle & 1 Refill Total 60 Sheets & 1 Cover",Home&Kitchen,Medio,298.0,499.0,40.0,4.4,290.0,1,0.6251043392483663,Alto
P1164,Havells Instanio 10 Litre Storage Water Heater with Flexi Pipe and Free installation (White Blue),Home&Kitchen,Medio,6990.0,14290.0,51.0,4.4,1771.0,1,0.7545217923496856,Medio
P0882,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,Computers&Accessories,Alto,549.0,2499.0,78.0,4.3,5556.0,1,0.7756368413406314,Medio
P1396,"Cafe JEI French Press Coffee and Tea Maker 600ml with 4 Level Filtration System, Heat Resistant Borosilicate Glass (Black, 600ml)",Home&Kitchen,Bajo,1099.0,1500.0,27.0,4.5,1065.0,1,0.687140330577891,Medio
P0833,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",Electronics,Bajo,879.0,1109.0,21.0,4.4,31599.0,1,0.7905436412384049,Medio
P0159,7SEVEN® Compatible for Sony Bravia LCD LED UHD OLED QLED 4K Ultra HD TV remote control with YouTube and NETFLIX Hotkeys. Universal Replacement for Original Sony Smart Android tv Remote Control,Electronics,Medio,399.0,899.0,56.0,3.9,254.0,0,0.5718660997272642,Alto
P0239,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,Electronics,Medio,399.0,795.0,50.0,4.4,12091.0,1,0.6357386231948248,Alto
P1281,"iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for Toast / Waffle / Grill , 750 Watt (Black)",Home&Kitchen,Medio,2092.0,4600.0,55.0,4.3,562.0,1,0.6233120047438897,Alto
P0009,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablets, Laptops & Other Micro USB Devices, 480Mbps Data Sync, Quick Charge 3.0 (RCM15, Black)",Computers&Accessories,Medio,199.0,299.0,33.0,4.0,43994.0,1,0.9179178068453754,Bajo
P0892,"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",Computers&Accessories,Medio,1199.0,2199.0,45.0,4.4,24780.0,1,0.8851864226972171,Bajo
P1375,TE™ Instant Electric Heating Hot and Cold Water Geyser Tap Water with Digital Display (White),Home&Kitchen,Alto,1449.0,4999.0,71.0,3.6,63.0,0,0.5635761520399264,Alto
P0828,"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",Computers&Accessories,Medio,1345.0,2295.0,41.0,4.2,17413.0,1,0.8809106396695683,Bajo
P0242,"Caprigo Heavy Duty TV Wall Mount Bracket for 14 to 32 Inch LED/HD/Smart TV’s, Universal Fixed TV Wall Mount Stand (M452)",Electronics,Medio,399.0,999.0,60.0,4.0,1236.0,1,0.5612537399942281,Alto
P0204,"BlueRigger High Speed HDMI Cable with Ethernet - Supports 3D, 4K 60Hz and Audio Return - Latest Version (3 Feet / 0.9 Meter)",Electronics,Bajo,467.0,599.0,22.0,4.4,44054.0,1,0.8130036870359214,Medio
P0512,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong & Durable 1.5-Meter Nylon Braided USB Cable for Micro USB Devices - (Black)",Computers&Accessories,Alto,99.0,666.66,85.0,3.9,24870.0,0,0.7901036766900748,Medio
P0889,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",Electronics,Alto,999.0,4199.0,76.0,3.5,1913.0,0,0.5422291714708231,Alto
P0904,"Hp Wired On Ear Headphones With Mic With 3.5 Mm Drivers, In-Built Noise Cancelling, Foldable And Adjustable For Laptop/Pc/Office/Home/ 1 Year Warranty (B4B09Pa)",Computers&Accessories,Medio,649.0,999.0,35.0,3.5,7222.0,0,0.8664003859365399,Bajo
P1082,Crompton Arno Neo 15-L 5 Star Rated Storage Water Heater (Geyser) with Advanced 3 Level Safety (Grey),Home&Kitchen,Medio,6199.0,10400.0,40.0,4.1,14391.0,1,0.7833164764771131,Medio
P0782,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories,Medio,970.0,1999.0,51.0,4.4,184.0,1,0.8270841818345852,Medio
P1338,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White",Home&Kitchen,Bajo,5365.0,7445.0,28.0,3.9,3584.0,0,0.7605287958207604,Medio
P0905,"Redragon K617 Fizz 60% Wired RGB Gaming Keyboard, 61 Keys Compact Mechanical Keyboard w/White and Grey Color Keycaps, Linear Red Switch, Pro Driver/Software Supported",Computers&Accessories,Bajo,2649.0,3499.0,24.0,4.5,1271.0,1,0.8910306614317692,Bajo
P0472,"Fire-Boltt Ring 3 Smart Watch 1.8 Biggest Display with Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes, in Built Calculator & Games, SpO2, Heart Rate Monitoring",Electronics,Alto,2999.0,9999.0,70.0,4.2,20879.0,1,0.7024826826243353,Medio
P0694,HP 682 Black Original Ink Cartridge,Computers&Accessories,Bajo,828.0,861.0,4.0,4.2,4567.0,1,0.909910743772192,Bajo
